StudentID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceScore,DropoutRisk
S00293,25,65,0,1,1,1,0,28,3,12,1,100,55,1,0,2,71.5,Medium Risk
S00294,25,65,1,1,1,1,0,25,3,0,1,62,51,0,1,3,58.5,Medium Risk
S00295,25,65,1,1,1,1,0,28,3,12,1,100,55,1,0,2,71.5,Medium Risk
S00296,25,65,0,1,1,1,0,25,3,0,1,62,51,0,1,3,58.5,Medium Risk
S00297,25,65,0,1,1,1,0,28,3,12,1,100,55,1,0,2,71.5,Medium Risk
S00298,25,65,2,1,0,0,0,25,3,0,1,62,51,0,1,3,58.5,Medium Risk
S00299,25,65,2,1,0,0,0,28,3,12,1,100,55,1,0,2,71.5,Medium Risk
S00300,21,65,0,1,0,1,0,20,3,1,1,54,54,1,0,3,57.3,Medium Risk
S00301,21,65,0,1,0,1,0,24,1,2,1,96,78,0,2,1,79.5,Medium Risk
S00302,21,65,2,1,0,0,0,20,3,1,1,54,54,1,0,3,57.3,Medium Risk
S00303,21,65,2,1,0,0,0,24,1,2,1,96,78,0,2,1,79.5,Medium Risk
S00304,8,99,1,0,0,1,0,28,2,9,1,99,97,0,1,0,98.2,Low Risk
S00305,8,99,1,0,0,1,0,23,1,4,1,89,54,1,1,3,78.0,Low Risk
S00306,8,99,1,0,0,1,0,20,3,6,1,59,91,0,0,0,83.8,Low Risk
S00307,8,99,2,1,1,1,0,28,2,9,1,99,97,0,1,0,98.2,Low Risk
S00308,8,99,2,1,1,1,0,23,1,4,1,89,54,1,1,3,78.0,Low Risk
S00309,8,99,2,1,1,1,0,20,3,6,1,59,91,0,0,0,83.8,Low Risk
S00310,12,72,1,1,1,1,0,28,1,15,1,58,100,0,1,0,79.0,Medium Risk
S00311,12,72,1,1,1,1,0,26,2,20,1,51,42,1,2,3,53.7,Medium Risk
S00312,12,72,1,1,1,1,0,29,1,5,0,61,73,1,1,1,69.1,Medium Risk
S00313,12,72,0,1,2,1,0,28,1,15,1,58,100,0,1,0,79.0,Medium Risk
S00314,12,72,0,1,2,1,0,26,2,20,1,51,42,1,2,3,53.7,Medium Risk
S00315,12,72,0,1,2,1,0,29,1,5,0,61,73,1,1,1,69.1,Medium Risk
S00316,12,72,1,0,2,1,0,28,1,15,1,58,100,0,1,0,79.0,Medium Risk
S00317,12,72,1,0,2,1,0,26,2,20,1,51,42,1,2,3,53.7,Medium Risk
S00318,12,72,1,0,2,1,0,29,1,5,0,61,73,1,1,1,69.1,Medium Risk
S00319,12,72,0,1,2,1,0,28,1,15,1,58,100,0,1,0,79.0,Medium Risk
S00320,12,72,0,1,2,1,0,26,2,20,1,51,42,1,2,3,53.7,Medium Risk
S00321,12,72,0,1,2,1,0,29,1,5,0,61,73,1,1,1,69.1,Medium Risk
S00322,12,72,1,0,0,1,0,28,1,15,1,58,100,0,1,0,79.0,Medium Risk
S00323,12,72,1,0,0,1,0,26,2,20,1,51,42,1,2,3,53.7,Medium Risk
S00324,12,72,1,0,0,1,0,29,1,5,0,61,73,1,1,1,69.1,Medium Risk
S00325,21,65,1,1,0,1,1,21,0,0,0,93,95,1,1,0,85.4,Medium Risk
S00326,21,65,0,1,2,0,1,21,0,0,0,93,95,1,1,0,85.4,Medium Risk
S00327,21,65,1,0,2,1,1,21,0,0,0,93,95,1,1,0,85.4,Medium Risk
S00328,21,65,2,0,0,1,1,21,0,0,0,93,95,1,1,0,85.4,Medium Risk
S00329,21,65,1,1,1,1,1,21,0,0,0,93,95,1,1,0,85.4,Medium Risk
S00330,21,65,1,0,1,1,1,21,0,0,0,93,95,1,1,0,85.4,Medium Risk
S00331,21,65,2,1,2,1,1,21,0,0,0,93,95,1,1,0,85.4,Medium Risk
S00332,21,65,2,0,1,1,1,21,0,0,0,93,95,1,1,0,85.4,Medium Risk
S00333,24,68,1,0,0,1,1,29,2,13,1,78,61,1,1,2,68.19999999999999,Medium Risk
S00334,24,68,1,0,1,1,1,29,2,13,1,78,61,1,1,2,68.19999999999999,Medium Risk
S00335,24,68,1,1,2,1,1,29,2,13,1,78,61,1,1,2,68.19999999999999,Medium Risk
S00336,24,68,1,1,0,1,1,29,2,13,1,78,61,1,1,2,68.19999999999999,Medium Risk
S00337,24,68,2,1,0,1,1,29,2,13,1,78,61,1,1,2,68.19999999999999,Medium Risk
S00338,24,68,1,1,1,1,1,29,2,13,1,78,61,1,1,2,68.19999999999999,Medium Risk
S00339,24,68,1,1,1,0,1,29,2,13,1,78,61,1,1,2,68.19999999999999,Medium Risk
S00340,24,68,0,1,0,1,1,29,2,13,1,78,61,1,1,2,68.19999999999999,Medium Risk
S00341,21,84,1,1,0,1,0,23,0,11,0,79,56,1,2,2,71.3,Low Risk
S00342,21,84,0,0,0,1,0,23,0,11,0,79,56,1,2,2,71.3,Low Risk
S00343,21,84,1,0,1,1,0,23,0,11,0,79,56,1,2,2,71.3,Low Risk
S00344,21,84,2,1,0,1,0,23,0,11,0,79,56,1,2,2,71.3,Low Risk
S00345,21,84,0,1,0,1,0,23,0,11,0,79,56,1,2,2,71.3,Low Risk
S00346,18,94,2,1,1,1,1,21,0,0,1,83,93,1,2,0,90.3,Low Risk
S00347,18,94,2,1,1,1,1,29,1,17,1,55,51,1,2,3,65.10000000000001,Low Risk
S00348,18,94,1,1,2,1,1,21,0,0,1,83,93,1,2,0,90.3,Low Risk
S00349,18,94,1,1,2,1,1,29,1,17,1,55,51,1,2,3,65.10000000000001,Low Risk
S00350,18,94,2,1,0,1,1,21,0,0,1,83,93,1,2,0,90.3,Low Risk
S00351,18,94,2,1,0,1,1,29,1,17,1,55,51,1,2,3,65.10000000000001,Low Risk
S00352,18,94,1,1,1,1,1,21,0,0,1,83,93,1,2,0,90.3,Low Risk
S00353,18,94,1,1,1,1,1,29,1,17,1,55,51,1,2,3,65.10000000000001,Low Risk
S00354,18,94,1,0,0,1,1,21,0,0,1,83,93,1,2,0,90.3,Low Risk
S00355,18,94,1,0,0,1,1,29,1,17,1,55,51,1,2,3,65.10000000000001,Low Risk
S00356,18,94,1,1,0,0,1,21,0,0,1,83,93,1,2,0,90.3,Low Risk
S00357,18,94,1,1,0,0,1,29,1,17,1,55,51,1,2,3,65.10000000000001,Low Risk
S00358,18,94,1,1,1,1,1,21,0,0,1,83,93,1,2,0,90.3,Low Risk
S00359,18,94,1,1,1,1,1,29,1,17,1,55,51,1,2,3,65.10000000000001,Low Risk
S00360,11,98,1,1,0,1,1,25,0,11,0,77,81,1,0,1,84.9,Low Risk
S00361,11,98,1,1,0,1,1,25,2,7,1,94,52,1,2,3,78.4,Low Risk
S00362,11,98,1,1,0,1,1,26,0,12,0,58,87,0,2,0,81.6,Low Risk
S00363,11,98,2,1,2,1,1,25,0,11,0,77,81,1,0,1,84.9,Low Risk
S00364,11,98,2,1,2,1,1,25,2,7,1,94,52,1,2,3,78.4,Low Risk
S00365,11,98,2,1,2,1,1,26,0,12,0,58,87,0,2,0,81.6,Low Risk
S00366,16,70,1,1,1,1,1,28,2,7,1,94,84,1,0,1,82.8,Medium Risk
S00367,16,70,1,1,1,1,1,22,0,20,0,89,83,1,2,1,80.9,Medium Risk
S00368,16,70,1,1,1,1,1,19,2,20,1,53,86,1,2,0,71.3,Medium Risk
S00369,16,70,2,1,2,1,1,28,2,7,1,94,84,1,0,1,82.8,Medium Risk
S00370,16,70,2,1,2,1,1,22,0,20,0,89,83,1,2,1,80.9,Medium Risk
S00371,16,70,2,1,2,1,1,19,2,20,1,53,86,1,2,0,71.3,Medium Risk
S00372,16,70,2,1,2,1,1,28,2,7,1,94,84,1,0,1,82.8,Medium Risk
S00373,16,70,2,1,2,1,1,22,0,20,0,89,83,1,2,1,80.9,Medium Risk
S00374,16,70,2,1,2,1,1,19,2,20,1,53,86,1,2,0,71.3,Medium Risk
S00375,17,78,1,1,1,1,0,24,1,14,1,84,59,0,0,2,72.19999999999999,Low Risk
S00376,17,78,1,1,1,1,0,26,3,9,0,90,85,1,2,0,84.4,Low Risk
S00377,17,78,1,1,1,1,0,29,1,20,1,58,85,0,2,0,74.8,Low Risk
S00378,17,78,2,0,1,1,0,24,1,14,1,84,59,0,0,2,72.19999999999999,Low Risk
S00379,17,78,2,0,1,1,0,26,3,9,0,90,85,1,2,0,84.4,Low Risk
S00380,17,78,2,0,1,1,0,29,1,20,1,58,85,0,2,0,74.8,Low Risk
S00381,17,78,2,0,1,1,0,24,1,14,1,84,59,0,0,2,72.19999999999999,Low Risk
S00382,17,78,2,0,1,1,0,26,3,9,0,90,85,1,2,0,84.4,Low Risk
S00383,17,78,2,0,1,1,0,29,1,20,1,58,85,0,2,0,74.8,Low Risk
S00384,17,78,1,0,1,0,0,24,1,14,1,84,59,0,0,2,72.19999999999999,Low Risk
S00385,17,78,1,0,1,0,0,26,3,9,0,90,85,1,2,0,84.4,Low Risk
S00386,17,78,1,0,1,0,0,29,1,20,1,58,85,0,2,0,74.8,Low Risk
S00387,17,78,1,1,0,1,0,24,1,14,1,84,59,0,0,2,72.19999999999999,Low Risk
S00388,17,78,1,1,0,1,0,26,3,9,0,90,85,1,2,0,84.4,Low Risk
S00389,17,78,1,1,0,1,0,29,1,20,1,58,85,0,2,0,74.8,Low Risk
S00390,26,61,0,1,1,1,0,28,2,20,0,69,99,1,2,0,78.6,Medium Risk
S00391,26,61,1,1,2,1,0,28,2,20,0,69,99,1,2,0,78.6,Medium Risk
S00392,26,61,2,1,1,0,0,28,2,20,0,69,99,1,2,0,78.6,Medium Risk
S00393,22,86,1,1,0,1,1,23,0,9,0,60,47,1,2,3,62.599999999999994,Medium Risk
S00394,22,86,1,1,0,1,1,24,3,6,1,73,55,1,2,2,69.7,Low Risk
S00395,22,86,1,1,0,1,1,19,1,8,0,100,87,1,0,0,90.60000000000001,Low Risk
S00396,22,86,1,1,0,1,1,24,3,7,1,86,96,1,2,0,90.0,Low Risk
S00397,22,86,0,0,1,1,1,23,0,9,0,60,47,1,2,3,62.599999999999994,Medium Risk
S00398,22,86,0,0,1,1,1,24,3,6,1,73,55,1,2,2,69.7,Low Risk
S00399,22,86,0,0,1,1,1,19,1,8,0,100,87,1,0,0,90.60000000000001,Low Risk
S00400,22,86,0,0,1,1,1,24,3,7,1,86,96,1,2,0,90.0,Low Risk
S00401,22,86,1,1,2,1,1,23,0,9,0,60,47,1,2,3,62.599999999999994,Medium Risk
S00402,22,86,1,1,2,1,1,24,3,6,1,73,55,1,2,2,69.7,Low Risk
S00403,22,86,1,1,2,1,1,19,1,8,0,100,87,1,0,0,90.60000000000001,Low Risk
S00404,22,86,1,1,2,1,1,24,3,7,1,86,96,1,2,0,90.0,Low Risk
S00405,22,86,1,1,1,1,1,23,0,9,0,60,47,1,2,3,62.599999999999994,Medium Risk
S00406,22,86,1,1,1,1,1,24,3,6,1,73,55,1,2,2,69.7,Low Risk
S00407,22,86,1,1,1,1,1,19,1,8,0,100,87,1,0,0,90.60000000000001,Low Risk
S00408,22,86,1,1,1,1,1,24,3,7,1,86,96,1,2,0,90.0,Low Risk
S00409,22,86,1,0,0,1,1,23,0,9,0,60,47,1,2,3,62.599999999999994,Medium Risk
S00410,22,86,1,0,0,1,1,24,3,6,1,73,55,1,2,2,69.7,Low Risk
S00411,22,86,1,0,0,1,1,19,1,8,0,100,87,1,0,0,90.60000000000001,Low Risk
S00412,22,86,1,0,0,1,1,24,3,7,1,86,96,1,2,0,90.0,Low Risk
S00413,22,86,1,1,1,1,1,23,0,9,0,60,47,1,2,3,62.599999999999994,Medium Risk
S00414,22,86,1,1,1,1,1,24,3,6,1,73,55,1,2,2,69.7,Low Risk
S00415,22,86,1,1,1,1,1,19,1,8,0,100,87,1,0,0,90.60000000000001,Low Risk
S00416,22,86,1,1,1,1,1,24,3,7,1,86,96,1,2,0,90.0,Low Risk
S00417,22,86,1,0,2,1,1,23,0,9,0,60,47,1,2,3,62.599999999999994,Medium Risk
S00418,22,86,1,0,2,1,1,24,3,6,1,73,55,1,2,2,69.7,Low Risk
S00419,22,86,1,0,2,1,1,19,1,8,0,100,87,1,0,0,90.60000000000001,Low Risk
S00420,22,86,1,0,2,1,1,24,3,7,1,86,96,1,2,0,90.0,Low Risk
S00421,22,86,1,1,1,1,1,23,0,9,0,60,47,1,2,3,62.599999999999994,Medium Risk
S00422,22,86,1,1,1,1,1,24,3,6,1,73,55,1,2,2,69.7,Low Risk
S00423,22,86,1,1,1,1,1,19,1,8,0,100,87,1,0,0,90.60000000000001,Low Risk
S00424,22,86,1,1,1,1,1,24,3,7,1,86,96,1,2,0,90.0,Low Risk
S00425,9,77,1,0,1,1,1,24,3,4,1,63,76,1,0,1,72.39999999999999,Low Risk
S00426,9,77,1,0,1,1,1,18,2,3,1,61,65,1,0,2,67.39999999999999,Low Risk
S00427,9,77,1,0,1,1,1,28,1,16,0,51,66,1,2,2,64.8,Low Risk
S00428,9,77,1,0,0,1,1,24,3,4,1,63,76,1,0,1,72.39999999999999,Low Risk
S00429,9,77,1,0,0,1,1,18,2,3,1,61,65,1,0,2,67.39999999999999,Low Risk
S00430,9,77,1,0,0,1,1,28,1,16,0,51,66,1,2,2,64.8,Low Risk
S00431,9,77,2,1,1,1,1,24,3,4,1,63,76,1,0,1,72.39999999999999,Low Risk
S00432,9,77,2,1,1,1,1,18,2,3,1,61,65,1,0,2,67.39999999999999,Low Risk
S00433,9,77,2,1,1,1,1,28,1,16,0,51,66,1,2,2,64.8,Low Risk
S00434,9,77,0,0,1,1,1,24,3,4,1,63,76,1,0,1,72.39999999999999,Low Risk
S00435,9,77,0,0,1,1,1,18,2,3,1,61,65,1,0,2,67.39999999999999,Low Risk
S00436,9,77,0,0,1,1,1,28,1,16,0,51,66,1,2,2,64.8,Low Risk
S00437,22,71,1,1,0,1,1,20,0,18,0,71,52,1,2,3,63.400000000000006,Medium Risk
S00438,22,71,1,0,2,1,1,20,0,18,0,71,52,1,2,3,63.400000000000006,Medium Risk
S00439,22,71,1,0,0,1,1,20,0,18,0,71,52,1,2,3,63.400000000000006,Medium Risk
S00440,22,71,1,1,1,1,1,20,0,18,0,71,52,1,2,3,63.400000000000006,Medium Risk
S00441,22,71,2,1,1,1,1,20,0,18,0,71,52,1,2,3,63.400000000000006,Medium Risk
S00442,22,71,0,1,1,1,1,20,0,18,0,71,52,1,2,3,63.400000000000006,Medium Risk
S00443,22,71,1,1,0,1,1,20,0,18,0,71,52,1,2,3,63.400000000000006,Medium Risk
S00444,18,68,1,0,1,1,1,26,0,20,0,93,92,0,2,0,85.1,Medium Risk
S00445,18,68,1,0,1,1,1,18,3,20,0,55,98,0,0,0,76.1,Medium Risk
S00446,18,68,2,0,0,1,1,26,0,20,0,93,92,0,2,0,85.1,Medium Risk
S00447,18,68,2,0,0,1,1,18,3,20,0,55,98,0,0,0,76.1,Medium Risk
S00448,18,68,2,1,0,1,1,26,0,20,0,93,92,0,2,0,85.1,Medium Risk
S00449,18,68,2,1,0,1,1,18,3,20,0,55,98,0,0,0,76.1,Medium Risk
S00450,18,68,2,1,2,1,1,26,0,20,0,93,92,0,2,0,85.1,Medium Risk
S00451,18,68,2,1,2,1,1,18,3,20,0,55,98,0,0,0,76.1,Medium Risk
S00452,18,68,1,1,2,1,1,26,0,20,0,93,92,0,2,0,85.1,Medium Risk
S00453,18,68,1,1,2,1,1,18,3,20,0,55,98,0,0,0,76.1,Medium Risk
S00454,18,68,2,1,2,1,1,26,0,20,0,93,92,0,2,0,85.1,Medium Risk
S00455,18,68,2,1,2,1,1,18,3,20,0,55,98,0,0,0,76.1,Medium Risk
S00456,18,68,0,1,1,1,1,26,0,20,0,93,92,0,2,0,85.1,Medium Risk
S00457,18,68,0,1,1,1,1,18,3,20,0,55,98,0,0,0,76.1,Medium Risk
S00458,18,68,2,0,1,1,1,26,0,20,0,93,92,0,2,0,85.1,Medium Risk
S00459,18,68,2,0,1,1,1,18,3,20,0,55,98,0,0,0,76.1,Medium Risk
S00460,18,68,2,1,2,1,1,26,0,20,0,93,92,0,2,0,85.1,Medium Risk
S00461,18,68,2,1,2,1,1,18,3,20,0,55,98,0,0,0,76.1,Medium Risk
S00462,16,86,1,1,1,1,1,26,1,10,1,92,94,1,1,0,91.0,Low Risk
S00463,16,86,1,1,1,1,1,18,2,15,1,100,98,1,1,0,95.0,Low Risk
S00464,16,86,1,1,1,1,1,29,1,15,0,60,92,1,2,0,80.60000000000001,Low Risk
S00465,16,86,2,0,1,1,1,26,1,10,1,92,94,1,1,0,91.0,Low Risk
S00466,16,86,2,0,1,1,1,18,2,15,1,100,98,1,1,0,95.0,Low Risk
S00467,16,86,2,0,1,1,1,29,1,15,0,60,92,1,2,0,80.60000000000001,Low Risk
S00468,16,86,1,1,0,1,1,26,1,10,1,92,94,1,1,0,91.0,Low Risk
S00469,16,86,1,1,0,1,1,18,2,15,1,100,98,1,1,0,95.0,Low Risk
S00470,16,86,1,1,0,1,1,29,1,15,0,60,92,1,2,0,80.60000000000001,Low Risk
S00471,16,86,1,1,2,1,1,26,1,10,1,92,94,1,1,0,91.0,Low Risk
S00472,16,86,1,1,2,1,1,18,2,15,1,100,98,1,1,0,95.0,Low Risk
S00473,16,86,1,1,2,1,1,29,1,15,0,60,92,1,2,0,80.60000000000001,Low Risk
S00474,16,86,1,0,2,1,1,26,1,10,1,92,94,1,1,0,91.0,Low Risk
S00475,16,86,1,0,2,1,1,18,2,15,1,100,98,1,1,0,95.0,Low Risk
S00476,16,86,1,0,2,1,1,29,1,15,0,60,92,1,2,0,80.60000000000001,Low Risk
S00477,16,86,0,0,0,1,1,26,1,10,1,92,94,1,1,0,91.0,Low Risk
S00478,16,86,0,0,0,1,1,18,2,15,1,100,98,1,1,0,95.0,Low Risk
S00479,16,86,0,0,0,1,1,29,1,15,0,60,92,1,2,0,80.60000000000001,Low Risk
S00480,24,77,0,0,1,1,0,22,0,13,1,99,66,0,0,2,79.2,Low Risk
S00481,24,77,0,0,1,1,0,19,1,13,0,82,51,1,2,3,68.1,Low Risk
S00482,24,77,0,0,1,1,0,26,3,16,0,76,62,1,0,2,70.7,Low Risk
S00483,24,77,0,0,1,1,0,19,2,10,1,71,62,0,1,2,69.2,Low Risk
S00484,24,77,2,0,2,1,0,22,0,13,1,99,66,0,0,2,79.2,Low Risk
S00485,24,77,2,0,2,1,0,19,1,13,0,82,51,1,2,3,68.1,Low Risk
S00486,24,77,2,0,2,1,0,26,3,16,0,76,62,1,0,2,70.7,Low Risk
S00487,24,77,2,0,2,1,0,19,2,10,1,71,62,0,1,2,69.2,Low Risk
S00488,24,77,1,0,2,1,0,22,0,13,1,99,66,0,0,2,79.2,Low Risk
S00489,24,77,1,0,2,1,0,19,1,13,0,82,51,1,2,3,68.1,Low Risk
S00490,24,77,1,0,2,1,0,26,3,16,0,76,62,1,0,2,70.7,Low Risk
S00491,24,77,1,0,2,1,0,19,2,10,1,71,62,0,1,2,69.2,Low Risk
S00492,26,67,2,1,0,1,0,26,1,0,1,91,82,0,0,1,80.2,Medium Risk
S00493,26,67,2,1,0,1,0,18,0,15,0,75,43,1,1,3,59.8,Medium Risk
S00494,26,67,2,1,0,1,0,19,0,0,1,100,63,1,2,2,75.3,Medium Risk
S00495,26,67,2,0,1,1,0,26,1,0,1,91,82,0,0,1,80.2,Medium Risk
S00496,26,67,2,0,1,1,0,18,0,15,0,75,43,1,1,3,59.8,Medium Risk
S00497,26,67,2,0,1,1,0,19,0,0,1,100,63,1,2,2,75.3,Medium Risk
S00498,26,67,1,1,1,1,0,26,1,0,1,91,82,0,0,1,80.2,Medium Risk
S00499,26,67,1,1,1,1,0,18,0,15,0,75,43,1,1,3,59.8,Medium Risk
S00500,26,67,1,1,1,1,0,19,0,0,1,100,63,1,2,2,75.3,Medium Risk
S00501,26,67,1,0,1,1,0,26,1,0,1,91,82,0,0,1,80.2,Medium Risk
S00502,26,67,1,0,1,1,0,18,0,15,0,75,43,1,1,3,59.8,Medium Risk
S00503,26,67,1,0,1,1,0,19,0,0,1,100,63,1,2,2,75.3,Medium Risk
S00504,26,67,0,1,1,1,0,26,1,0,1,91,82,0,0,1,80.2,Medium Risk
S00505,26,67,0,1,1,1,0,18,0,15,0,75,43,1,1,3,59.8,Medium Risk
S00506,26,67,0,1,1,1,0,19,0,0,1,100,63,1,2,2,75.3,Medium Risk
S00507,26,88,2,1,1,1,1,28,3,4,1,98,62,1,1,2,80.6,Low Risk
S00508,26,88,2,1,1,1,1,19,1,9,0,55,50,1,2,3,62.9,Low Risk
S00509,26,88,2,1,1,1,1,28,2,4,1,54,54,1,2,3,64.19999999999999,Low Risk
S00510,26,88,0,0,0,1,1,28,3,4,1,98,62,1,1,2,80.6,Low Risk
S00511,26,88,0,0,0,1,1,19,1,9,0,55,50,1,2,3,62.9,Low Risk
S00512,26,88,0,0,0,1,1,28,2,4,1,54,54,1,2,3,64.19999999999999,Low Risk
S00513,26,88,2,0,1,1,1,28,3,4,1,98,62,1,1,2,80.6,Low Risk
S00514,26,88,2,0,1,1,1,19,1,9,0,55,50,1,2,3,62.9,Low Risk
S00515,26,88,2,0,1,1,1,28,2,4,1,54,54,1,2,3,64.19999999999999,Low Risk
S00516,26,88,1,1,1,1,1,28,3,4,1,98,62,1,1,2,80.6,Low Risk
S00517,26,88,1,1,1,1,1,19,1,9,0,55,50,1,2,3,62.9,Low Risk
S00518,26,88,1,1,1,1,1,28,2,4,1,54,54,1,2,3,64.19999999999999,Low Risk
S00519,15,83,2,0,0,0,0,20,1,5,0,50,93,1,1,0,77.1,Low Risk
S00520,15,83,2,0,0,0,0,22,2,9,1,69,64,1,1,2,71.19999999999999,Low Risk
S00521,15,83,0,1,1,1,0,20,1,5,0,50,93,1,1,0,77.1,Low Risk
S00522,15,83,0,1,1,1,0,22,2,9,1,69,64,1,1,2,71.19999999999999,Low Risk
S00523,15,83,1,0,1,1,0,20,1,5,0,50,93,1,1,0,77.1,Low Risk
S00524,15,83,1,0,1,1,0,22,2,9,1,69,64,1,1,2,71.19999999999999,Low Risk
S00525,15,83,2,1,1,1,0,20,1,5,0,50,93,1,1,0,77.1,Low Risk
S00526,15,83,2,1,1,1,0,22,2,9,1,69,64,1,1,2,71.19999999999999,Low Risk
S00527,15,83,2,0,0,1,0,20,1,5,0,50,93,1,1,0,77.1,Low Risk
S00528,15,83,2,0,0,1,0,22,2,9,1,69,64,1,1,2,71.19999999999999,Low Risk
S00529,15,83,0,1,0,1,0,20,1,5,0,50,93,1,1,0,77.1,Low Risk
S00530,15,83,0,1,0,1,0,22,2,9,1,69,64,1,1,2,71.19999999999999,Low Risk
S00531,22,65,0,0,1,1,0,24,0,11,1,79,42,1,2,3,60.0,Medium Risk
S00532,22,65,2,1,1,1,0,24,0,11,1,79,42,1,2,3,60.0,Medium Risk
S00533,22,65,1,1,0,1,0,24,0,11,1,79,42,1,2,3,60.0,Medium Risk
S00534,22,65,1,0,0,1,0,24,0,11,1,79,42,1,2,3,60.0,Medium Risk
S00535,22,65,1,1,2,1,0,24,0,11,1,79,42,1,2,3,60.0,Medium Risk
S00536,22,65,0,0,1,1,0,24,0,11,1,79,42,1,2,3,60.0,Medium Risk
S00537,22,65,1,0,2,1,0,24,0,11,1,79,42,1,2,3,60.0,Medium Risk
S00538,26,91,0,1,1,1,1,21,0,5,1,95,69,0,1,2,83.4,Low Risk
S00539,26,91,0,1,1,1,1,23,3,18,0,54,88,0,2,0,78.7,Low Risk
S00540,26,91,0,1,1,1,1,22,3,17,1,80,89,1,2,0,86.9,Low Risk
S00541,26,91,1,1,0,1,1,21,0,5,1,95,69,0,1,2,83.4,Low Risk
S00542,26,91,1,1,0,1,1,23,3,18,0,54,88,0,2,0,78.7,Low Risk
S00543,26,91,1,1,0,1,1,22,3,17,1,80,89,1,2,0,86.9,Low Risk
S00544,26,91,1,1,0,1,1,21,0,5,1,95,69,0,1,2,83.4,Low Risk
S00545,26,91,1,1,0,1,1,23,3,18,0,54,88,0,2,0,78.7,Low Risk
S00546,26,91,1,1,0,1,1,22,3,17,1,80,89,1,2,0,86.9,Low Risk
S00547,26,91,1,0,0,1,1,21,0,5,1,95,69,0,1,2,83.4,Low Risk
S00548,26,91,1,0,0,1,1,23,3,18,0,54,88,0,2,0,78.7,Low Risk
S00549,26,91,1,0,0,1,1,22,3,17,1,80,89,1,2,0,86.9,Low Risk
S00550,17,87,1,0,1,1,0,26,0,3,0,66,45,1,0,3,63.89999999999999,Medium Risk
S00551,17,87,1,0,1,1,0,24,2,18,0,86,90,1,0,0,87.89999999999999,Low Risk
S00552,17,87,1,1,1,1,0,26,0,3,0,66,45,1,0,3,63.89999999999999,Medium Risk
S00553,17,87,1,1,1,1,0,24,2,18,0,86,90,1,0,0,87.89999999999999,Low Risk
S00554,17,87,1,1,2,1,0,26,0,3,0,66,45,1,0,3,63.89999999999999,Medium Risk
S00555,17,87,1,1,2,1,0,24,2,18,0,86,90,1,0,0,87.89999999999999,Low Risk
S00556,17,87,2,1,1,1,0,26,0,3,0,66,45,1,0,3,63.89999999999999,Medium Risk
S00557,17,87,2,1,1,1,0,24,2,18,0,86,90,1,0,0,87.89999999999999,Low Risk
S00558,17,87,2,1,0,1,0,26,0,3,0,66,45,1,0,3,63.89999999999999,Medium Risk
S00559,17,87,2,1,0,1,0,24,2,18,0,86,90,1,0,0,87.89999999999999,Low Risk
S00560,17,87,0,1,1,1,0,26,0,3,0,66,45,1,0,3,63.89999999999999,Medium Risk
S00561,17,87,0,1,1,1,0,24,2,18,0,86,90,1,0,0,87.89999999999999,Low Risk
S00562,17,87,1,1,0,1,0,26,0,3,0,66,45,1,0,3,63.89999999999999,Medium Risk
S00563,17,87,1,1,0,1,0,24,2,18,0,86,90,1,0,0,87.89999999999999,Low Risk
S00564,17,87,1,1,1,1,0,26,0,3,0,66,45,1,0,3,63.89999999999999,Medium Risk
S00565,17,87,1,1,1,1,0,24,2,18,0,86,90,1,0,0,87.89999999999999,Low Risk
S00566,19,65,1,1,0,1,1,21,0,16,1,60,46,1,2,3,55.900000000000006,Medium Risk
S00567,19,65,2,1,1,1,1,21,0,16,1,60,46,1,2,3,55.900000000000006,Medium Risk
S00568,19,65,0,1,1,1,1,21,0,16,1,60,46,1,2,3,55.900000000000006,Medium Risk
S00569,19,65,2,1,0,1,1,21,0,16,1,60,46,1,2,3,55.900000000000006,Medium Risk
S00570,19,65,1,0,0,1,1,21,0,16,1,60,46,1,2,3,55.900000000000006,Medium Risk
S00571,19,65,1,0,1,1,1,21,0,16,1,60,46,1,2,3,55.900000000000006,Medium Risk
S00572,19,65,1,1,0,1,1,21,0,16,1,60,46,1,2,3,55.900000000000006,Medium Risk
S00573,19,65,0,0,1,1,1,21,0,16,1,60,46,1,2,3,55.900000000000006,Medium Risk
S00574,19,65,1,1,1,1,1,21,0,16,1,60,46,1,2,3,55.900000000000006,Medium Risk
S00575,13,88,2,1,2,1,1,29,1,14,1,84,88,1,0,0,86.80000000000001,Low Risk
S00576,13,88,2,1,2,1,1,24,1,6,1,79,47,0,2,3,68.9,Medium Risk
S00577,13,88,1,1,1,1,1,29,1,14,1,84,88,1,0,0,86.80000000000001,Low Risk
S00578,13,88,1,1,1,1,1,24,1,6,1,79,47,0,2,3,68.9,Medium Risk
S00579,13,78,2,1,2,1,1,24,3,2,1,96,50,0,2,3,72.19999999999999,Low Risk
S00580,13,78,2,1,2,1,1,25,3,16,0,62,42,0,2,3,58.8,Medium Risk
S00581,13,78,2,1,2,1,1,21,3,0,1,63,54,0,2,3,63.9,Low Risk
S00582,13,78,2,1,2,1,1,18,1,17,1,100,71,1,1,1,81.80000000000001,Low Risk
